Plot,Event,Temperature_C,Wind,Precip,Percent_Cloud,Noise,ObservationNumber,Interval,AOUCode,Distance,DetectionType,Sex,Age,FlockSize,IsPreviousPlot,IsFlyover,Comments
WICR24,WICRTweety2018Jun010719AM,20,0,0,10,0,7,>3-5 min,EATO,60,1,Male,Adult,1,0,0,NULL
WICR24,WICRTweety2018Jun010719AM,20,0,0,10,0,8,>5 min,BWWA,-9999,8,Male,Adult,1,0,0,NULL
WICR24,WICRTweety2020Jun120828AM,22,0,0,0,0,1,0-3 min,BRTH,58,1,Male,Adult,1,0,0,NULL
WICR24,WICRTweety2020Jun120828AM,22,0,0,0,0,2,0-3 min,TUTI,74,1,Male,Adult,1,0,0,NULL
WICR24,WICRTweety2020Jun120828AM,22,0,0,0,0,3,0-3 min,HOWA,27,1,Male,Adult,1,0,0,NULL
WICR24,WICRTweety2020Jun120828AM,22,0,0,0,0,4,0-3 min,NOCA,49,1,Male,Adult,1,0,0,NULL
WICR24,WICRTweety2020Jun120828AM,22,0,0,0,0,5,0-3 min,YBCU,95,1,Male,Adult,1,0,0,NULL
WICR24,WICRTweety2020Jun120828AM,22,0,0,0,0,6,0-3 min,CARW,65,1,Male,Adult,1,0,0,NULL
WICR24,WICRTweety2020Jun120828AM,22,0,0,0,0,7,0-3 min,CARW,110,1,Male,Adult,1,0,0,NULL
WICR24,WICRTweety2021Jun060806AM,20.5,0,0,90,0,1,0-3 min,TUTI,22,4,NoVal,Adult,1,0,0,NULL
WICR24,WICRTweety2021Jun060806AM,20.5,0,0,90,0,2,0-3 min,NOCA,-9999,1,NoVal,MisVal,1,0,0,NULL
WICR24,WICRTweety2021Jun060806AM,20.5,0,0,90,0,3,0-3 min,NOPA,-9999,1,NoVal,MisVal,1,0,0,NULL
WICR24,WICRTweety2021Jun060806AM,20.5,0,0,90,0,4,0-3 min,YBCU,-9999,1,NoVal,MisVal,2,0,0,NULL
WICR24,WICRTweety2021Jun060806AM,20.5,0,0,90,0,5,0-3 min,EAWP,-9999,1,NoVal,MisVal,1,0,0,NULL
WICR24,WICRTweety2021Jun060806AM,20.5,0,0,90,0,6,>3-5 min,BHCO,-9999,1,NoVal,MisVal,1,0,0,NULL
WICR24,WICRTweety2021Jun060806AM,20.5,0,0,90,0,7,>3-5 min,SUTA,-9999,1,NoVal,MisVal,1,0,0,NULL
WICR24,WICRTweety2021Jun060806AM,20.5,0,0,90,0,8,>3-5 min,FISP,-9999,1,NoVal,MisVal,1,0,0,NULL
WICR24,WICRTweety2021Jun060806AM,20.5,0,0,90,0,9,>5 min,EATO,-9999,8,NoVal,Adult,1,0,0,NULL
WICR24,WICRTweety2021Jun060806AM,20.5,0,0,90,0,10,>5 min,ACFL,-9999,8,NoVal,Adult,1,0,0,NULL
WICR24,WICRTweety2021Jun060806AM,20.5,0,0,90,0,11,>5 min,COYE,-9999,8,NoVal,Adult,1,0,0,NULL
WICR25,WICRTweety2008May220708AM,19,0,0,100,0,1,0-3 min,INBU,43,1,Male,Adult,1,0,0,NULL
WICR25,WICRTweety2008May220708AM,19,0,0,100,0,2,0-3 min,PRAW,66,1,Male,Adult,1,0,0,NULL
WICR25,WICRTweety2008May220708AM,19,0,0,100,0,3,0-3 min,BGGN,18,4,Male,Adult,1,0,0,NULL
WICR25,WICRTweety2009May310837AM,18,0,0,50,0,1,Missing Value,NOCA,30,U,Male,Unknown,1,0,0,NULL
WICR25,WICRTweety2009May310837AM,18,0,0,50,0,2,Missing Value,RBWO,25,U,Male,Unknown,1,0,0,NULL
WICR25,WICRTweety2009May310837AM,18,0,0,50,0,3,Missing Value,GCFL,20,U,Male,Unknown,1,0,0,NULL
WICR25,WICRTweety2009May310837AM,18,0,0,50,0,4,Missing Value,TUTI,40,U,Male,Unknown,1,0,0,NULL
WICR25,WICRTweety2009May310837AM,18,0,0,50,0,5,Missing Value,EAWP,30,U,Male,Unknown,1,0,0,NULL
WICR25,WICRTweety2009May310837AM,18,0,0,50,0,6,Missing Value,INBU,40,U,Male,Unknown,1,0,0,NULL
WICR25,WICRTweety2009May310837AM,18,0,0,50,0,7,Missing Value,NOCA,30,U,Male,Unknown,1,0,0,NULL
WICR25,WICRTweety2009May310837AM,18,0,0,50,0,8,Missing Value,EAME,30,U,Male,Unknown,1,0,0,NULL
WICR25,WICRTweety2009May310837AM,18,0,0,50,0,9,Missing Value,CARW,40,U,Male,Unknown,1,0,0,NULL
WICR25,WICRTweety2010May210952AM,20,2,0,50,1,1,0-3 min,NOPA,37,1,Unk,Unknown,1,0,0,NULL
WICR25,WICRTweety2010May210952AM,20,2,0,50,1,2,0-3 min,NOCA,40,1,Unk,Unknown,1,0,0,NULL
WICR25,WICRTweety2010May210952AM,20,2,0,50,1,3,0-3 min,REVI,19,2,Unk,Unknown,1,0,0,NULL
WICR25,WICRTweety2010May210952AM,20,2,0,50,1,4,0-3 min,EAWP,60,1,Unk,Unknown,1,0,0,NULL
WICR25,WICRTweety2010May210952AM,20,2,0,50,1,5,0-3 min,AMGO,24,2,Unk,Unknown,1,0,0,NULL
WICR25,WICRTweety2010May210952AM,20,2,0,50,1,6,>3-5 min,NRWS,-9999,2,Unk,Unknown,2,0,1,NULL
WICR25,WICRTweety2010May210952AM,20,2,0,50,1,7,>3-5 min,BHCO,-9999,1,Unk,Unknown,1,0,0,NULL
WICR25,WICRTweety2010May210952AM,20,2,0,50,1,8,>3-5 min,RBWO,10,2,Unk,Unknown,1,0,0,NULL
WICR25,WICRTweety2010May210952AM,20,2,0,50,1,9,>3-5 min,BGGN,20,1,Unk,Unknown,1,0,0,NULL
WICR25,WICRTweety2010May210952AM,20,2,0,50,1,10,>3-5 min,BGGN,30,1,Unk,Unknown,1,0,0,NULL
WICR25,WICRTweety2011May190849AM,16,0,0,100,1,1,0-3 min,EATO,40,1,Unk,Adult,1,0,0,NULL
WICR25,WICRTweety2011May190849AM,16,0,0,100,1,2,0-3 min,MODO,80,1,Unk,Adult,1,0,0,NULL
WICR25,WICRTweety2011May190849AM,16,0,0,100,1,3,0-3 min,NOCA,70,1,Unk,Adult,1,0,0,NULL
WICR25,WICRTweety2011May190849AM,16,0,0,100,1,4,0-3 min,COYE,50,1,Unk,Adult,1,0,0,NULL
WICR25,WICRTweety2011May190849AM,16,0,0,100,1,5,0-3 min,EAME,170,1,Unk,Adult,1,0,0,NULL
WICR25,WICRTweety2011May190849AM,16,0,0,100,1,6,0-3 min,NOPA,80,1,Unk,Adult,1,0,0,NULL
WICR25,WICRTweety2011May190849AM,16,0,0,100,1,7,0-3 min,FISP,180,1,Unk,Adult,1,0,0,NULL
WICR25,WICRTweety2011May190849AM,16,0,0,100,1,8,0-3 min,YBCU,60,1,Unk,Adult,1,0,0,NULL
WICR25,WICRTweety2011May190849AM,16,0,0,100,1,9,0-3 min,BGGN,30,1,Unk,Adult,1,0,0,NULL
WICR25,WICRTweety2011May190849AM,16,0,0,100,1,10,0-3 min,CACH,50,1,Unk,Adult,1,0,0,NULL
WICR25,WICRTweety2011May190849AM,16,0,0,100,1,11,>3-5 min,KEWA,50,1,Unk,Adult,2,0,0,NULL
WICR25,WICRTweety2011May190849AM,16,0,0,100,1,12,>3-5 min,GCFL,80,1,Unk,Adult,1,0,0,NULL
WICR25,WICRTweety2011May190849AM,16,0,0,100,1,13,>3-5 min,CACH,100,1,Unk,Adult,1,0,0,NULL
WICR25,WICRTweety2011May190849AM,16,0,0,100,1,14,>3-5 min,BHCO,60,2,Unk,Adult,2,0,0,NULL
WICR25,WICRTweety2011May190849AM,16,0,0,100,1,15,>3-5 min,WITU,200,1,Unk,Adult,1,0,0,NULL
WICR25,WICRTweety2011May190849AM,16,0,0,100,1,16,>3-5 min,EATO,250,1,Unk,Adult,1,0,0,NULL
WICR25,WICRTweety2012May310712AM,19,0,0,100,1,1,0-3 min,GCFL,22,1,Male,Adult,1,0,0,NULL
WICR25,WICRTweety2012May310712AM,19,0,0,100,1,2,0-3 min,TUTI,9,4,Unk,Adult,1,0,0,NULL
WICR25,WICRTweety2013Jun030738AM,12.2,0,1,0,2,1,0-3 min,NOCA,60,1,Unk,Adult,1,0,0,NULL
WICR25,WICRTweety2013Jun030738AM,12.2,0,1,0,2,2,0-3 min,EAWP,20,1,Unk,Adult,1,0,0,NULL
WICR25,WICRTweety2013Jun030738AM,12.2,0,1,0,2,3,0-3 min,CHSP,100,1,Unk,Adult,1,0,0,NULL
WICR25,WICRTweety2013Jun030738AM,12.2,0,1,0,2,4,0-3 min,REVI,10,4,Unk,Adult,1,0,0,NULL
WICR25,WICRTweety2013Jun030738AM,12.2,0,1,0,2,5,0-3 min,EABL,80,1,Unk,Adult,1,0,0,NULL
WICR25,WICRTweety2013Jun030738AM,12.2,0,1,0,2,6,0-3 min,AMCR,100,1,Unk,Adult,1,0,0,NULL
WICR25,WICRTweety2013Jun030738AM,12.2,0,1,0,2,7,0-3 min,BGGN,50,1,Unk,Adult,1,0,0,NULL
WICR25,WICRTweety2013Jun030738AM,12.2,0,1,0,2,8,>3-5 min,AMGO,40,1,Unk,Adult,1,0,0,NULL
WICR25,WICRTweety2013Jun030738AM,12.2,0,1,0,2,9,>3-5 min,TUTI,10,4,Unk,Adult,1,0,0,NULL
WICR25,WICRTweety2013Jun030738AM,12.2,0,1,0,2,10,>3-5 min,NOCA,40,1,Unk,Adult,1,0,0,NULL
WICR25,WICRTweety2013Jun030738AM,12.2,0,1,0,2,11,>3-5 min,CARW,40,4,Unk,Adult,1,0,0,NULL
WICR25,WICRTweety2014May021000AM,20,2,0,0,1,1,0-3 min,BGGN,17,2,Unk,Adult,1,0,0,NULL
WICR25,WICRTweety2014May021000AM,20,2,0,0,1,2,0-3 min,AMGO,20,2,Unk,Adult,2,0,0,NULL
WICR25,WICRTweety2014May021000AM,20,2,0,0,1,3,0-3 min,KEWA,26,2,Unk,Adult,1,0,0,NULL
WICR25,WICRTweety2014May021000AM,20,2,0,0,1,4,0-3 min,WITU,140,2,Unk,Adult,1,0,0,NULL
WICR25,WICRTweety2014May021000AM,20,2,0,0,1,5,0-3 min,NOPA,26,2,Unk,Adult,1,0,0,NULL
WICR25,WICRTweety2014May021000AM,20,2,0,0,1,6,0-3 min,YRWA,17,2,Unk,Adult,2,0,0,NULL
WICR25,WICRTweety2014May021000AM,20,2,0,0,1,7,0-3 min,BHCO,53,2,Unk,Adult,1,0,0,NULL
WICR25,WICRTweety2014May021000AM,20,2,0,0,1,8,0-3 min,EAKI,52,2,Unk,Adult,3,0,0,NULL
WICR25,WICRTweety2014May021000AM,20,2,0,0,1,9,0-3 min,INBU,52,1,Unk,Adult,1,0,0,NULL
WICR25,WICRTweety2014May021000AM,20,2,0,0,1,10,>3-5 min,FISP,60,1,Unk,Adult,1,0,0,NULL
WICR25,WICRTweety2014May021000AM,20,2,0,0,1,11,>3-5 min,NOCA,130,1,Unk,Adult,1,0,0,NULL
WICR25,WICRTweety2015Jun220739AM,25,0,0,90,1,1,0-3 min,WITU,15,2,Unk,Adult,1,0,0,NULL
WICR25,WICRTweety2015Jun220739AM,25,0,0,90,1,2,0-3 min,NOCA,5,4,Female,Adult,1,0,0,NULL
WICR25,WICRTweety2015Jun220739AM,25,0,0,90,1,3,0-3 min,NOCA,5,4,Male,Adult,1,0,0,NULL
WICR25,WICRTweety2015Jun220739AM,25,0,0,90,1,4,0-3 min,FISP,30,1,Unk,Adult,1,0,0,NULL
WICR25,WICRTweety2015Jun220739AM,25,0,0,90,1,5,>3-5 min,TUTI,10,1,Unk,Adult,1,0,0,NULL
WICR25,WICRTweety2015Jun220739AM,25,0,0,90,1,6,>5 min,INBU,-9999,9,Unk,Adult,2,0,0,NULL
WICR25,WICRTweety2015Jun220739AM,25,0,0,90,1,7,>5 min,RHWO,-9999,9,Unk,Adult,1,0,0,NULL
WICR25,WICRTweety2015Jun220739AM,25,0,0,90,1,8,>5 min,EAPH,-9999,9,Unk,Adult,1,0,0,NULL
WICR25,WICRTweety2015Jun220739AM,25,0,0,90,1,9,>5 min,CACH,-9999,8,Unk,Adult,1,0,0,NULL
WICR25,WICRTweety2016May100924AM,21,0,0,50,0,1,0-3 min,AMRO,60,1,Male,Adult,1,0,0,NULL
WICR25,WICRTweety2016May100924AM,21,0,0,50,0,2,0-3 min,LOWA,17,2,Female,Adult,1,0,0,NULL
WICR25,WICRTweety2016May100924AM,21,0,0,50,0,3,0-3 min,LOWA,23,4,Male,Adult,1,0,0,NULL
WICR25,WICRTweety2016May100924AM,21,0,0,50,0,4,>3-5 min,REVI,32,1,Male,Adult,1,0,0,NULL
WICR25,WICRTweety2016May100924AM,21,0,0,50,0,5,>3-5 min,NOPA,28,1,Male,Adult,1,0,0,NULL
WICR25,WICRTweety2016May100924AM,21,0,0,50,0,6,>3-5 min,EATO,85,1,Male,Adult,1,0,0,NULL
WICR25,WICRTweety2017Jun060647AM,15,0,0,0,0,1,0-3 min,TUTI,40,1,NoVal,MisVal,1,0,0,NULL
WICR25,WICRTweety2017Jun060647AM,15,0,0,0,0,2,0-3 min,TUTI,40,4,NoVal,MisVal,1,0,0,NULL
WICR25,WICRTweety2017Jun060647AM,15,0,0,0,0,3,0-3 min,EAWP,80,1,NoVal,MisVal,1,0,0,pewee
WICR25,WICRTweety2017Jun060647AM,15,0,0,0,0,4,0-3 min,NOCA,100,1,NoVal,MisVal,1,0,0,NULL
WICR25,WICRTweety2017Jun060647AM,15,0,0,0,0,5,0-3 min,FISP,100,1,NoVal,MisVal,1,0,0,NULL
WICR25,WICRTweety2017Jun060647AM,15,0,0,0,0,6,0-3 min,RBWO,80,1,NoVal,MisVal,1,0,0,NULL
WICR25,WICRTweety2017Jun060647AM,15,0,0,0,0,7,0-3 min,DICK,100,1,NoVal,MisVal,1,0,0,NULL
WICR25,WICRTweety2017Jun060647AM,15,0,0,0,0,8,0-3 min,BHCO,50,1,NoVal,MisVal,1,0,0,NULL
WICR25,WICRTweety2017Jun060647AM,15,0,0,0,0,9,0-3 min,BHCO,70,2,NoVal,MisVal,2,0,0,NULL
WICR25,WICRTweety2017Jun060647AM,15,0,0,0,0,10,0-3 min,FISP,200,1,NoVal,MisVal,1,0,0,NULL
WICR25,WICRTweety2017Jun060647AM,15,0,0,0,0,11,0-3 min,DICK,180,1,NoVal,MisVal,1,0,0,NULL
WICR25,WICRTweety2017Jun060647AM,15,0,0,0,0,12,0-3 min,EATO,150,1,NoVal,MisVal,1,0,0,NULL
WICR25,WICRTweety2017Jun060647AM,15,0,0,0,0,13,0-3 min,DICK,180,1,NoVal,MisVal,1,0,0,NULL
WICR25,WICRTweety2017Jun060647AM,15,0,0,0,0,14,>3-5 min,BGGN,50,1,NoVal,MisVal,2,0,0,NULL
WICR25,WICRTweety2017Jun060647AM,15,0,0,0,0,15,>3-5 min,CARW,80,1,NoVal,MisVal,1,0,0,NULL
WICR25,WICRTweety2017Jun060647AM,15,0,0,0,0,16,>3-5 min,AMCR,20,1,NoVal,MisVal,1,0,0,NULL
WICR25,WICRTweety2017Jun060647AM,15,0,0,0,0,17,>3-5 min,PIWO,70,2,NoVal,MisVal,1,0,1,NULL
WICR25,WICRTweety2017Jun060647AM,15,0,0,0,0,18,>3-5 min,NOCA,70,2,NoVal,MisVal,1,0,1,NULL
WICR25,WICRTweety2017Jun060647AM,15,0,0,0,0,19,>3-5 min,EAPH,40,1,NoVal,MisVal,1,0,0,NULL
WICR25,WICRTweety2018Jun040847AM,22,0,0,35,0,1,0-3 min,NOPA,30,1,Male,Adult,1,0,0,NULL
WICR25,WICRTweety2018Jun040847AM,22,0,0,35,0,2,0-3 min,ACFL,35,1,Male,Adult,1,0,0,NULL
WICR25,WICRTweety2018Jun040847AM,22,0,0,35,0,3,0-3 min,OROR,42,1,Male,Adult,1,0,0,NULL
WICR25,WICRTweety2018Jun040847AM,22,0,0,35,0,4,0-3 min,CARW,40,1,Male,Adult,1,0,0,NULL
WICR25,WICRTweety2018Jun040847AM,22,0,0,35,0,5,0-3 min,BGGN,28,1,Unk,Adult,1,0,0,NULL
WICR25,WICRTweety2018Jun040847AM,22,0,0,35,0,6,0-3 min,MODO,85,1,Unk,Adult,1,0,0,NULL
WICR25,WICRTweety2018Jun040847AM,22,0,0,35,0,7,0-3 min,FISP,75,1,Male,Adult,1,0,0,NULL
WICR25,WICRTweety2018Jun040847AM,22,0,0,35,0,8,0-3 min,PIWO,60,1,Male,Adult,1,0,0,NULL
WICR25,WICRTweety2018Jun040847AM,22,0,0,35,0,9,0-3 min,YBCU,64,1,Male,Adult,1,1,0,NULL
WICR25,WICRTweety2018Jun040847AM,22,0,0,35,0,10,>3-5 min,NOPA,24,1,Male,Adult,1,0,0,NULL
WICR25,WICRTweety2019May291030AM,25,0,0,100,0,1,0-3 min,AMCR,180,1,Unk,Adult,3,0,0,NULL
WICR25,WICRTweety2019May291030AM,25,0,0,100,0,2,0-3 min,INBU,50,1,Male,Adult,1,0,0,NULL
WICR25,WICRTweety2019May291030AM,25,0,0,100,0,3,0-3 min,FISP,110,1,Male,Adult,1,0,0,NULL
WICR25,WICRTweety2019May291030AM,25,0,0,100,0,4,0-3 min,REVI,60,1,Male,Adult,1,0,0,NULL
WICR25,WICRTweety2019May291030AM,25,0,0,100,0,5,0-3 min,YBCU,70,1,Unk,Adult,1,0,0,NULL
WICR25,WICRTweety2019May291030AM,25,0,0,100,0,6,0-3 min,NOPA,130,1,Male,Adult,1,0,0,NULL
WICR25,WICRTweety2019May291030AM,25,0,0,100,0,7,>3-5 min,YBCU,170,1,Unk,Adult,1,0,0,NULL
WICR25,WICRTweety2020Jun120743AM,19,0,0,50,2,1,0-3 min,REVI,36,1,Male,Adult,1,0,0,NULL
WICR25,WICRTweety2020Jun120743AM,19,0,0,50,2,2,0-3 min,BLJA,68,1,Male,Adult,1,0,0,NULL
WICR25,WICRTweety2020Jun120743AM,19,0,0,50,2,3,0-3 min,TUTI,31,1,Male,Adult,1,0,0,NULL
WICR25,WICRTweety2021May230826AM,21.1,2,0,20,0,1,0-3 min,REVI,20,1,Unk,Adult,1,0,0,NULL
WICR25,WICRTweety2021May230826AM,21.1,2,0,20,0,2,>3-5 min,LOWA,20,1,Unk,Juv,1,0,0,one adult one fledgling
WICR25,WICRTweety2021May230826AM,21.1,2,0,20,0,3,>3-5 min,LOWA,20,1,Unk,Adult,1,0,0,see observation 2 comments
WICR26,WICRTweety2008May210714AM,15,0,0,0,0,1,0-3 min,EAWP,34,1,Male,Adult,1,0,0,NULL
WICR26,WICRTweety2008May210714AM,15,0,0,0,0,2,0-3 min,REVI,14,1,Male,Adult,1,0,0,NULL
WICR26,WICRTweety2008May210714AM,15,0,0,0,0,3,0-3 min,TUTI,47,1,Male,Adult,1,0,0,NULL
WICR26,WICRTweety2008May210714AM,15,0,0,0,0,4,0-3 min,EATO,44,2,Male,Adult,1,0,0,NULL
WICR26,WICRTweety2008May210714AM,15,0,0,0,0,5,0-3 min,TUTI,58,1,Male,Adult,1,0,0,NULL
WICR26,WICRTweety2008May210714AM,15,0,0,0,0,6,0-3 min,INBU,38,1,Male,Adult,1,0,0,NULL
WICR26,WICRTweety2008May210714AM,15,0,0,0,0,7,>3-5 min,FISP,146,1,Male,Adult,1,0,0,NULL
WICR26,WICRTweety2008May210714AM,15,0,0,0,0,8,>3-5 min,CARW,16,1,Male,Adult,1,0,0,NULL
WICR26,WICRTweety2008May210714AM,15,0,0,0,0,9,>3-5 min,BGGN,33,1,Male,Adult,1,0,0,NULL
WICR26,WICRTweety2008May210714AM,15,0,0,0,0,10,>5 min,BWWA,-9999,8,Male,Adult,1,0,0,NULL
WICR26,WICRTweety2009May300825AM,18,0,0,30,0,1,Missing Value,NOCA,20,U,Male,Unknown,1,0,0,NULL
WICR26,WICRTweety2009May300825AM,18,0,0,30,0,2,Missing Value,CARW,30,U,Male,Unknown,1,0,0,NULL
WICR26,WICRTweety2009May300825AM,18,0,0,30,0,3,Missing Value,NOCA,10,U,Male,Unknown,1,0,0,NULL
WICR26,WICRTweety2009May300825AM,18,0,0,30,0,4,Missing Value,ACFL,25,U,Male,Unknown,1,0,0,NULL
WICR26,WICRTweety2009May300825AM,18,0,0,30,0,5,Missing Value,REVI,25,U,Male,Unknown,1,0,0,NULL
WICR26,WICRTweety2009May300825AM,18,0,0,30,0,6,Missing Value,AMCR,35,U,Male,Unknown,1,0,0,NULL
WICR26,WICRTweety2009May300825AM,18,0,0,30,0,7,Missing Value,RBWO,30,U,Male,Unknown,1,0,0,NULL
WICR26,WICRTweety2009May300825AM,18,0,0,30,0,8,Missing Value,AMGO,20,U,Male,Unknown,1,0,0,NULL
WICR26,WICRTweety2009May300825AM,18,0,0,30,0,9,Missing Value,TUTI,20,U,Male,Unknown,1,0,0,NULL
WICR26,WICRTweety2009May300825AM,18,0,0,30,0,10,Missing Value,INBU,10,U,Male,Unknown,1,0,0,NULL
WICR26,WICRTweety2009May300825AM,18,0,0,30,0,11,Missing Value,BARS,-9999,U,Unk,Unknown,2,0,1,NULL
WICR26,WICRTweety2009May300825AM,18,0,0,30,0,12,Missing Value,WEVI,30,U,Male,Unknown,1,0,0,NULL
WICR26,WICRTweety2009May300825AM,18,0,0,30,0,13,Missing Value,RTHA,-9999,U,Unk,Unknown,1,0,1,NULL
WICR26,WICRTweety2009May300825AM,18,0,0,30,0,14,Missing Value,TUTI,10,U,Male,Unknown,1,0,0,NULL
WICR26,WICRTweety2009May300825AM,18,0,0,30,0,15,Missing Value,YBCU,30,U,Male,Unknown,1,0,0,NULL
WICR26,WICRTweety2010May210850AM,19,2,0,80,0,1,0-3 min,FISP,40,1,Unk,Unknown,1,0,0,NULL
WICR26,WICRTweety2010May210850AM,19,2,0,80,0,2,0-3 min,RBWO,57,1,Unk,Unknown,1,0,0,NULL
WICR26,WICRTweety2010May210850AM,19,2,0,80,0,3,0-3 min,BHCO,18,4,Male,Unknown,1,0,0,NULL
WICR26,WICRTweety2010May210850AM,19,2,0,80,0,4,0-3 min,AMCR,200,1,Unk,Unknown,1,0,0,NULL
WICR26,WICRTweety2010May210850AM,19,2,0,80,0,5,0-3 min,COGR,24,2,Unk,Unknown,1,0,0,NULL
WICR26,WICRTweety2010May210850AM,19,2,0,80,0,6,0-3 min,AMCR,300,1,Unk,Unknown,1,0,0,NULL
WICR26,WICRTweety2010May210850AM,19,2,0,80,0,7,0-3 min,YBCH,50,1,Unk,Unknown,1,0,0,NULL
WICR26,WICRTweety2010May210850AM,19,2,0,80,0,8,0-3 min,BGGN,30,1,Unk,Unknown,1,0,0,NULL
WICR26,WICRTweety2010May210850AM,19,2,0,80,0,9,>3-5 min,NOCA,37,1,Unk,Unknown,1,0,0,NULL
WICR26,WICRTweety2010May210850AM,19,2,0,80,0,10,>3-5 min,TUTI,50,1,Unk,Unknown,1,0,0,NULL
WICR26,WICRTweety2011May190715AM,16,3,0,50,0,1,0-3 min,NOCA,40,1,Unk,Adult,1,0,0,NULL
WICR26,WICRTweety2011May190715AM,16,3,0,50,0,2,0-3 min,INBU,40,1,Unk,Adult,1,0,0,NULL
WICR26,WICRTweety2011May190715AM,16,3,0,50,0,3,0-3 min,WITU,70,1,Unk,Adult,1,0,0,NULL
WICR26,WICRTweety2011May190715AM,16,3,0,50,0,4,0-3 min,MODO,100,1,Unk,Adult,1,0,0,NULL
WICR26,WICRTweety2011May190715AM,16,3,0,50,0,5,0-3 min,YBCH,50,1,Unk,Adult,1,0,0,NULL
WICR26,WICRTweety2011May190715AM,16,3,0,50,0,6,0-3 min,NOPA,10,2,Unk,Adult,1,0,0,NULL
WICR26,WICRTweety2011May190715AM,16,3,0,50,0,7,0-3 min,TUTI,120,1,Unk,Adult,1,0,0,NULL
WICR26,WICRTweety2011May190715AM,16,3,0,50,0,8,0-3 min,BGGN,35,1,Unk,Adult,1,0,0,NULL
WICR26,WICRTweety2011May190715AM,16,3,0,50,0,9,0-3 min,TUTI,60,1,Unk,Adult,1,0,0,NULL
WICR26,WICRTweety2011May190715AM,16,3,0,50,0,10,>3-5 min,NOPA,300,1,Unk,Adult,1,0,0,NULL
WICR26,WICRTweety2011May190715AM,16,3,0,50,0,11,>3-5 min,RBWO,100,1,Unk,Adult,1,0,0,NULL
WICR26,WICRTweety2011May190715AM,16,3,0,50,0,12,>3-5 min,LOWA,40,1,Unk,Adult,1,0,0,NULL
WICR26,WICRTweety2012May290859AM,22,1,0,0,0,1,0-3 min,SUTA,11,1,Male,Adult,1,0,0,NULL
WICR26,WICRTweety2012May290859AM,22,1,0,0,0,2,0-3 min,YBCU,20,2,Male,Adult,1,0,0,NULL
WICR26,WICRTweety2012May290859AM,22,1,0,0,0,3,0-3 min,INBU,36,1,Male,Adult,1,0,0,NULL
WICR26,WICRTweety2012May290859AM,22,1,0,0,0,4,0-3 min,HAWO,13,2,Male,Adult,1,0,0,NULL
WICR26,WICRTweety2012May290859AM,22,1,0,0,0,5,0-3 min,NOPA,46,1,Male,Adult,1,0,0,NULL
WICR26,WICRTweety2012May290859AM,22,1,0,0,0,6,0-3 min,CACH,45,1,Male,Adult,1,0,0,NULL
WICR26,WICRTweety2012May290859AM,22,1,0,0,0,7,0-3 min,NOCA,27,1,Male,Adult,1,0,0,NULL
WICR26,WICRTweety2013May311020AM,20,3,0,100,2,1,0-3 min,FISP,100,1,Unk,Adult,1,0,0,NULL
WICR26,WICRTweety2013May311020AM,20,3,0,100,2,2,0-3 min,EAWP,100,1,Unk,Adult,1,0,0,NULL
WICR26,WICRTweety2013May311020AM,20,3,0,100,2,3,0-3 min,TUTI,100,1,Unk,Adult,1,0,0,NULL
WICR26,WICRTweety2013May311020AM,20,3,0,100,2,4,0-3 min,BGGN,20,1,Unk,Adult,1,0,0,NULL
WICR26,WICRTweety2013May311020AM,20,3,0,100,2,5,0-3 min,EATO,120,1,Unk,Adult,1,0,0,NULL
WICR26,WICRTweety2013May311020AM,20,3,0,100,2,6,0-3 min,AMGO,-9999,4,Unk,Adult,3,0,1,NULL
WICR26,WICRTweety2013May311020AM,20,3,0,100,2,7,0-3 min,BGGN,40,1,Unk,Adult,1,0,0,NULL
WICR26,WICRTweety2013May311020AM,20,3,0,100,2,8,0-3 min,YBCH,120,1,Unk,Adult,1,0,0,NULL
WICR26,WICRTweety2013May311020AM,20,3,0,100,2,9,>3-5 min,EABL,30,4,Male,Adult,1,0,0,NULL
WICR26,WICRTweety2013May311020AM,20,3,0,100,2,10,>3-5 min,EABL,30,4,Female,Adult,1,0,0,NULL
WICR26,WICRTweety2013May311020AM,20,3,0,100,2,11,>3-5 min,BHCO,40,4,Unk,Adult,1,0,0,NULL
WICR26,WICRTweety2013May311020AM,20,3,0,100,2,12,>3-5 min,RBWO,200,1,Unk,Adult,1,0,0,NULL
WICR26,WICRTweety2013May311020AM,20,3,0,100,2,13,>3-5 min,DOWO,40,1,Unk,Adult,1,0,0,NULL
WICR26,WICRTweety2014May020945AM,20,0,0,0,0,1,0-3 min,TUTI,20,2,Male,Adult,1,0,0,NULL
WICR26,WICRTweety2014May020945AM,20,0,0,0,0,2,0-3 min,TUTI,20,2,Female,Adult,1,0,0,NULL
WICR26,WICRTweety2014May020945AM,20,0,0,0,0,3,0-3 min,FISP,60,1,Unk,Adult,1,0,0,NULL
WICR26,WICRTweety2014May020945AM,20,0,0,0,0,4,0-3 min,WCSP,50,2,Unk,Adult,1,0,0,NULL
WICR26,WICRTweety2014May020945AM,20,0,0,0,0,5,0-3 min,EATO,150,1,Unk,Adult,1,0,0,NULL
WICR26,WICRTweety2014May020945AM,20,0,0,0,0,6,0-3 min,NOCA,30,2,Unk,Adult,1,0,0,NULL
WICR26,WICRTweety2014May020945AM,20,0,0,0,0,7,0-3 min,RBWO,60,2,Unk,Adult,1,0,0,NULL
